river.basin,water.body,location,county,site.number,site.name,latitude,longitude,year,pH,Alk,Turb,TSS,Cond,PO4,NH3N,NO3N,Sed,Nut,Overall,VWIN.rating,rating.numeric
French Broad,Dingle Creek,Ramble Way,Buncombe,B49,Dingle Creek at Ramble Way,35.50563333,-82.54153333,2018,A,B,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Ramble Way,Buncombe,B49,Dingle Creek at Ramble Way,35.50563333,-82.54153333,2017,A,B,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Ramble Way,Buncombe,B49,Dingle Creek at Ramble Way,35.50563333,-82.54153333,2016,A,B,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Ramble Way,Buncombe,B49,Dingle Creek at Ramble Way,35.50563333,-82.54153333,2015,A,B,A,A,D,B,A,B,100,83.3,79.1,Average,3
French Broad,Dingle Creek,Ramble Way,Buncombe,B49,Dingle Creek at Ramble Way,35.50563333,-82.54153333,2014,A,A,A,A,D,B,A,B,100,83.3,79.1,Average,3
French Broad,Dingle Creek,Ramble Way,Buncombe,B49,Dingle Creek at Ramble Way,35.50563333,-82.54153333,2013,A,A,A,A,D,B,A,B,100,83.3,79.1,Average,3
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2022,A,A,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2021,A,A,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2020,A,A,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2019,A,A,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2018,A,A,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2017,A,A,A,A,D,A,A,B,100,91.7,83.4,Good,4
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2016,A,A,A,A,D,A,D,B,100,66.7,70.9,Average,3
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2015,A,A,A,A,D,A,D,B,100,66.7,70.9,Average,3
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2014,A,A,A,A,D,B,D,B,100,58.3,66.6,Below Average,2
French Broad,Dingle Creek,Overlook Rd,Buncombe,B50,Dingle Creek at Overlook Rd,35.50236667,-82.52833333,2013,A,A,A,A,D,B,A,B,100,83.3,79.1,Average,3
French Broad,South Creek retention pond inflow,Beaver Lake Bird Sanctuary off Merrimon Rd,Buncombe,B51,South Creek retention pond inflow at Beaver Lake Bird Sanctuary off Merrimon Rd,35.6334,-82.55697,2015,A,A,C,B,D,C,A,C,62.5,66.7,58.4,Poor,1
French Broad,Buttermilk Creek,near Dade St,Buncombe,B52,Buttermilk Creek at near Dade St,35.5760742,-82.6101434,2016,A,C,C,B,C,B,A,C,62.5,75,66.7,Below Average,2
French Broad,Moore Branch,Amboy Rd,Buncombe,B53,Moore Branch at Amboy Rd,35.566594,-82.573684,2016,A,A,C,B,D,C,A,C,62.5,66.7,58.4,Poor,1
French Broad,Nasty Branch (Town Branch),S. French Broad Ave near Livingston St,Buncombe,B54,Nasty Branch (Town Branch) at S. French Broad Ave near Livingston St,35.5785,-82.56031,2022,A,A,A,B,D,C,B,C,87.5,58.3,62.5,Below Average,2
French Broad,Nasty Branch (Town Branch),S. French Broad Ave near Livingston St,Buncombe,B54,Nasty Branch (Town Branch) at S. French Broad Ave near Livingston St,35.5785,-82.56031,2021,A,A,A,A,D,B,A,C,100,75,75,Average,3
French Broad,Nasty Branch (Town Branch),S. French Broad Ave near Livingston St,Buncombe,B54,Nasty Branch (Town Branch) at S. French Broad Ave near Livingston St,35.5785,-82.56031,2017,A,A,C,B,D,C,A,C,62.5,66.7,58.4,Poor,1
French Broad,Nasty Branch (Town Branch),S. French Broad Ave near Livingston St,Buncombe,B54,Nasty Branch (Town Branch) at S. French Broad Ave near Livingston St,35.5785,-82.56031,2016,A,A,C,B,D,C,A,C,62.5,66.7,58.4,Poor,1
French Broad,Reed Creek,Riverside Drive and Broadway St,Buncombe,B55,Reed Creek at Riverside Drive and Broadway St,35.613975,-82.5708778,2016,A,A,C,B,D,C,A,C,62.5,66.7,58.4,Poor,1
French Broad,Little Branch Stream,Shiloh Park at Hampton St,Buncombe,B58,Little Branch Stream at Shiloh Park at Hampton St,35.548742,-82.527249,2020,A,A,B,A,D,C,A,B,87.5,75,70.8,Average,3
French Broad,Little Branch Stream,Shiloh Park at Hampton St,Buncombe,B58,Little Branch Stream at Shiloh Park at Hampton St,35.548742,-82.527249,2019,A,A,C,B,D,C,D,B,62.5,50,50,Poor,1
French Broad,Smith Mill Creek,Johnston School Rd at Cool Spring Dr,Buncombe,B59,Smith Mill Creek at Johnston School Rd at Cool Spring Dr,35.591524,-82.61586,2019,A,C,B,B,C,B,A,C,75,75,70.8,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2022,A,C,B,C,B,A,A,A,62.5,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2021,A,C,B,B,B,A,A,A,75,100,87.5,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2020,A,C,B,B,B,A,A,B,75,91.7,83.4,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2019,A,C,B,B,C,A,A,B,75,91.7,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2018,A,C,B,B,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2017,A,C,B,B,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2016,A,C,B,B,C,B,A,A,75,91.7,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2015,A,C,B,C,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2014,A,B,B,C,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2013,A,C,C,C,C,B,A,A,50,91.7,70.9,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2012,A,C,C,D,C,B,A,B,37.5,83.3,62.5,Below Average,2
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2011,A,C,C,C,C,B,A,A,50,91.7,70.9,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2010,A,C,B,A,C,B,A,B,87.5,83.3,79.1,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2009,A,B,B,B,C,A,A,B,75,91.7,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2008,A,B,B,B,C,A,A,B,75,91.7,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2007,A,B,C,C,C,A,A,B,50,91.7,70.9,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2006,A,C,C,D,C,A,A,B,37.5,91.7,66.7,Below Average,2
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2005,A,C,C,D,C,B,A,B,37.5,83.3,62.5,Below Average,2
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2004,A,C,C,D,B,B,A,B,37.5,83.3,66.6,Below Average,2
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2003,A,C,C,C,C,C,A,B,50,75,62.5,Below Average,2
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2002,A,C,B,B,C,C,A,B,75,75,70.8,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2001,A,C,B,A,C,C,A,B,87.5,75,75,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,2000,A,C,B,A,C,B,A,B,87.5,83.3,79.1,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1999,A,C,B,B,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1998,A,C,B,B,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1997,A,C,B,B,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1996,A,C,A,C,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1995,A,C,A,C,C,A,A,A,75,100,83.3,Good,4
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1994,A,B,B,C,C,A,A,A,62.5,100,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1993,A,B,B,C,C,A,A,A,62.5,100,79.2,Average,3
French Broad,Ox Creek,Weaver Rd,Buncombe,B5A,Ox Creek at Weaver Rd,35.69298,-82.49743,1992,A,A,B,B,C,A,A,A,75,100,83.3,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2022,A,D,A,A,B,A,A,A,100,100,95.8,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2021,A,D,B,A,B,A,A,A,87.5,100,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2020,A,D,B,A,B,A,A,A,87.5,100,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2019,A,D,A,A,B,A,A,A,100,100,95.8,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2018,A,D,A,A,B,A,A,A,100,100,95.8,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2017,A,D,A,B,B,A,A,A,87.5,100,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2016,A,C,A,B,B,B,A,A,87.5,91.7,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2015,A,C,B,B,B,B,A,A,75,91.7,83.4,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2014,A,C,B,A,B,B,A,A,87.5,91.7,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2013,A,C,B,A,B,B,A,A,87.5,91.7,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2012,A,C,B,A,B,B,A,A,87.5,91.7,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2011,A,D,A,A,B,B,A,A,100,91.7,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2010,A,C,A,A,B,B,A,A,100,91.7,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2009,A,C,B,A,B,A,A,A,87.5,100,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2008,A,C,B,B,B,A,A,B,75,91.7,83.4,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2007,A,C,B,B,B,A,A,B,75,91.7,83.4,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2006,A,C,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2005,A,C,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2004,A,C,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2003,A,C,C,B,B,B,A,B,62.5,83.3,75,Average,3
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2002,A,C,B,A,B,C,A,B,87.5,75,79.2,Average,3
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2001,A,C,B,A,B,C,A,A,87.5,83.3,83.3,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,2000,A,C,B,A,B,B,A,A,87.5,91.7,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1999,A,C,C,A,B,A,A,A,75,100,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1998,A,C,C,A,B,A,A,A,75,100,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1997,A,C,C,A,B,A,A,A,75,100,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1996,A,C,A,A,B,A,A,A,100,100,95.8,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1995,A,C,A,A,B,A,A,B,100,91.7,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1994,D,C,A,B,B,A,A,B,87.5,91.7,87.5,Good,4
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1993,D,B,A,A,B,A,A,B,100,91.7,91.7,Excellent,5
French Broad,Reems Creek,Ox Creek Rd,Buncombe,B5B,Reems Creek at Ox Creek Rd,35.69433,-82.49921,1992,D,B,A,A,B,A,A,B,100,91.7,91.7,Excellent,5
French Broad,Penland Creek,Craven St,Buncombe,B60,Penland Creek at Craven St,35.581,-82.57544,2022,A,A,A,B,D,A,A,C,87.5,83.3,75,Average,3
French Broad,Penland Creek,Craven St,Buncombe,B60,Penland Creek at Craven St,35.581,-82.57544,2021,A,A,A,B,D,A,A,C,87.5,83.3,75,Average,3
French Broad,Penland Creek,Craven St,Buncombe,B60,Penland Creek at Craven St,35.581,-82.57544,2020,A,A,A,B,D,A,A,C,87.5,83.3,75,Average,3
French Broad,Penland Creek,Craven St,Buncombe,B60,Penland Creek at Craven St,35.581,-82.57544,2019,A,A,A,A,D,A,A,C,100,83.3,79.1,Average,3
French Broad,Penland Creek,New Belgium Brewing at French Broad River Greenway,Buncombe,B61,Penland Creek at New Belgium Brewing at French Broad River Greenway,35.585999,-82.569954,2022,A,A,A,A,D,A,A,C,100,83.3,79.1,Average,3
French Broad,Penland Creek,New Belgium Brewing at French Broad River Greenway,Buncombe,B61,Penland Creek at New Belgium Brewing at French Broad River Greenway,35.585999,-82.569954,2021,A,A,A,A,D,A,A,C,100,83.3,79.1,Average,3
French Broad,Penland Creek,New Belgium Brewing at French Broad River Greenway,Buncombe,B61,Penland Creek at New Belgium Brewing at French Broad River Greenway,35.585999,-82.569954,2020,A,A,B,A,D,A,B,C,87.5,75,70.8,Average,3
French Broad,Penland Creek,New Belgium Brewing at French Broad River Greenway,Buncombe,B61,Penland Creek at New Belgium Brewing at French Broad River Greenway,35.585999,-82.569954,2019,A,A,B,A,D,A,B,C,87.5,75,70.8,Average,3
French Broad,Smith Mill Creek,Johnston School Rd at Cowan Cove Rd,Buncombe,B62,Smith Mill Creek at Johnston School Rd at Cowan Cove Rd,35.590866,-82.625938,2019,A,D,C,D,C,A,A,B,37.5,91.7,66.7,Below Average,2
French Broad,Bacoate Branch,River Arts Place and Lyman St,Buncombe,B63,Bacoate Branch at River Arts Place and Lyman St,35.5847318,-82.5665524,2022,A,A,C,B,D,A,A,C,62.5,83.3,66.6,Below Average,2
French Broad,Haith Branch,near Facilities Way at AB-Tech,Buncombe,B64,Haith Branch at near Facilities Way at AB-Tech,35.5726859,-82.5611565,2022,A,B,C,B,D,A,A,C,62.5,83.3,66.6,Below Average,2
French Broad,Nesbitt Academy Stream,Pearson Bridge Rd,Buncombe,B65,Nesbitt Academy Stream at Pearson Bridge Rd,35.607988,-82.585058,2022,A,C,A,B,D,B,A,C,87.5,75,70.8,Average,3
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2022,A,D,D,D,B,D,B,B,25,58.3,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2021,A,D,C,D,B,C,B,B,37.5,66.7,58.4,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2020,A,D,C,D,B,C,B,B,37.5,66.7,58.4,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2019,A,D,C,D,B,D,B,B,37.5,58.3,54.1,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2018,A,D,D,D,C,D,B,B,25,58.3,45.8,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2017,A,D,D,D,C,D,B,B,25,58.3,45.8,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2016,A,C,D,D,C,D,B,B,25,58.3,45.8,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2015,A,C,C,D,B,D,B,B,37.5,58.3,54.1,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2014,A,C,C,D,B,D,A,B,37.5,66.7,58.4,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2013,A,C,C,D,C,D,A,B,37.5,66.7,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2012,A,C,D,D,C,D,A,B,25,66.7,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2011,A,D,C,D,C,D,A,B,37.5,66.7,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2010,A,C,C,B,C,D,B,C,62.5,50,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2009,A,C,C,B,C,D,B,C,62.5,50,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2008,A,C,D,B,C,D,B,C,50,50,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2007,A,C,D,D,C,D,A,C,25,58.3,45.8,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2006,A,C,D,D,C,D,A,C,25,58.3,45.8,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2005,A,C,D,D,C,D,A,B,25,66.7,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2004,A,C,D,D,C,D,A,C,25,58.3,45.8,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2003,A,B,D,B,C,D,B,C,50,50,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2002,A,B,B,B,D,D,B,C,75,50,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2001,A,B,C,B,D,D,B,C,62.5,50,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,2000,A,B,C,B,D,D,A,C,62.5,58.3,54.1,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1999,A,B,C,C,D,D,A,C,50,58.3,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1998,A,B,C,D,D,D,A,B,37.5,66.7,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1997,A,B,C,D,C,D,A,B,37.5,66.7,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1996,A,B,C,D,C,C,A,B,37.5,75,58.3,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1995,A,B,C,D,D,D,A,B,37.5,66.7,50,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1994,A,B,C,C,D,C,B,B,50,66.7,54.2,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1993,A,B,D,D,D,D,B,B,25,58.3,41.6,Poor,1
French Broad,French Broad River,Ledges Whitewater River Park at Old Marshall Hwy,Buncombe,B6A,French Broad River at Ledges Whitewater River Park at Old Marshall Hwy,35.68445,-82.61773,1992,A,A,D,D,D,C,B,B,25,66.7,45.9,Poor,1
French Broad,Reems Creek,Old Marshall Hwy,Buncombe,B6B,Reems Creek at Old Marshall Hwy,35.69483,-82.61347,2022,A,B,C,B,C,A,A,A,62.5,100,79.2,Average,3
French Broad,Reems Creek,Old Marshall Hwy,Buncombe,B6B,Reems Creek at Old Marshall Hwy,35.69483,-82.61347,2021,A,B,C,A,C,A,A,A,75,100,83.3,Good,4
French Broad,Reems Creek,Old Marshall Hwy,Buncombe,B6B,Reems Creek at Old Marshall Hwy,35.69483,-82.61347,2020,A,B,C,B,C,A,A,A,62.5,100,79.2,Average,3
French Broad,Reems Creek,Old Marshall Hwy,Buncombe,B6B,Reems Creek at Old Marshall Hwy,35.69483,-82.61347,2019,A,B,C,B,C,A,A,A,62.5,100,79.2,Average,3
